cui,umls_name,msigdb_name
C3155628,negative regulation of protein tyrosine kinase activity,GO_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY
C2610574,lung morphogenesis,GO_LUNG_MORPHOGENESIS
C1817123,ventricular cardiac muscle cell differentiation,GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION
C2754092,Oxidative Demethylation,GO_OXIDATIVE_DEMETHYLATION
C1326166,regulation of macrophage activation,GO_REGULATION_OF_MACROPHAGE_ACTIVATION
C1155410,vascular endothelial growth factor receptor signaling pathway,GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
C1621799,positive regulation of MAPK cascade,GO_POSITIVE_REGULATION_OF_MAPK_CASCADE
C1523946,multicellular organismal macromolecule metabolic process,GO_MULTICELLULAR_ORGANISMAL_MACROMOLECULE_METABOLIC_PROCESS
C3547581,carbohydrate derivative catabolic process,GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS
C1159491,L-amino acid transport,GO_L_AMINO_ACID_TRANSPORT
C1154426,positive regulation of action potential,GO_POSITIVE_REGULATION_OF_ACTION_POTENTIAL
C3546280,adrenergic receptor signaling pathway involved in positive regulation of cardiac muscle contraction via ryanodine receptor phosphorylation,GO_REGULATION_OF_MUSCLE_CONTRACTION
C2612176,regulation of cholesterol efflux,GO_REGULATION_OF_CHOLESTEROL_EFFLUX
C1159356,Regulation of Exocytosis,GO_REGULATION_OF_EXOCYTOSIS
C2247705,negative regulation of toll-like receptor signaling pathway,GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
C3893652,anion transmembrane transport,GO_ANION_TRANSMEMBRANE_TRANSPORT
C3157112,positive regulation of protein localization to cell surface,GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE
C2753402,protein modification by small protein conjugation or removal,GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL
C2755103,renal vesicle development,GO_RENAL_VESICLE_DEVELOPMENT
C2259071,regulation of body fluid levels,GO_REGULATION_OF_BODY_FLUID_LEVELS
C2612116,regulation of hormone levels,GO_REGULATION_OF_HORMONE_LEVELS
C3893707,bone cell development,GO_BONE_CELL_DEVELOPMENT
C1326510,regulation of cellular defense response,GO_REGULATION_OF_DEFENSE_RESPONSE
C1623205,negative regulation of neurological system process,GO_NEGATIVE_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS
C1158661,pyrimidine nucleoside monophosphate metabolic process,GO_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
C4327119,positive regulation of epidermal growth factor receptor signaling pathway involved in heart process,GO_POSITIVE_REGULATION_OF_HEART_GROWTH
C1523080,negative regulation of lipid biosynthetic process,GO_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS
C1819804,negative regulation of peptide secretion,GO_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION
C1326475,vesicle targeting,GO_VESICLE_TARGETING
C1326429,regulation of protein export from nucleus,GO_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS
C1818386,layer formation in cerebral cortex,GO_LAYER_FORMATION_IN_CEREBRAL_CORTEX
C3157429,positive regulation of actin cytoskeleton reorganization,GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION
C0036871,Sex Determination Analysis,GO_SEX_DETERMINATION
C1157768,oligosaccharide catabolic process,GO_OLIGOSACCHARIDE_CATABOLIC_PROCESS
C3157214,regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation,GO_B_CELL_PROLIFERATION
C1523079,positive regulation of DNA metabolic process,GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS
C1523886,proteasome assembly,GO_PROTEASOME_ASSEMBLY
C3156660,establishment of protein localization to endoplasmic reticulum,GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM
C1157671,pyrimidine nucleoside triphosphate biosynthetic process,GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS
C3271684,negative regulation of signal transduction by receptor internalization,GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS
C3159067,response to potassium ion,GO_RESPONSE_TO_POTASSIUM_ION
C2610886,regulation of lymphocyte apoptotic process,GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS
C2752534,small molecule metabolic process,GO_SMALL_MOLECULE_METABOLIC_PROCESS
C1655797,thymus development,GO_THYMUS_DEVELOPMENT
C3894395,negative regulation of adherens junction organization,GO_NEGATIVE_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION
C0019868,Homeostasis,GO_HOMEOSTATIC_PROCESS
C1818251,cerebellar cortex morphogenesis,GO_CEREBELLAR_CORTEX_MORPHOGENESIS
C3894907,positive regulation of cytoplasmic transport,GO_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT
C1160243,morphogenesis of an epithelium,GO_MORPHOGENESIS_OF_AN_EPITHELIUM
C3159219,canonical Wnt signaling pathway involved in osteoblast differentiation,GO_OSTEOBLAST_DIFFERENTIATION
C1523177,regulation of striated muscle cell differentiation,GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION
C1155328,Antiviral Response,GO_DEFENSE_RESPONSE_TO_VIRUS
C1154586,sensory perception of chemical stimulus,GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS
C3269292,regulation of ruffle assembly,GO_REGULATION_OF_RUFFLE_ASSEMBLY
C2246453,cellular pigmentation,GO_CELLULAR_PIGMENTATION
C1159350,negative regulation of calcium ion-dependent exocytosis,GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS
C1156129,vacuolar transport,GO_VACUOLAR_TRANSPORT
C1154399,negative regulation of cell adhesion,GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION
C3821729,positive regulation of viral release from host cell,GO_POSITIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL
C1523364,leukocyte mediated cytotoxicity,GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY
C3894283,positive regulation of vacuolar transport,GO_POSITIVE_REGULATION_OF_VACUOLAR_TRANSPORT
C1657295,positive regulation of lyase activity,GO_POSITIVE_REGULATION_OF_LYASE_ACTIVITY
C1523799,entrainment of circadian clock by photoperiod,GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD
C1158880,superoxide metabolic process,GO_SUPEROXIDE_METABOLIC_PROCESS
C3547136,organic hydroxy compound metabolic process,GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS
C2612132,telomere maintenance via telomere lengthening,GO_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING
C2984570,Phototransduction Pathway,GO_PHOTOTRANSDUCTION
C1657145,regulation of ligase activity,GO_REGULATION_OF_LIGASE_ACTIVITY
C1655741,negative regulation of oxidoreductase activity,GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY
C1159601,sulfate transport,GO_SULFATE_TRANSPORT
C3156149,octopamine signaling pathway involved in response to food,GO_RESPONSE_TO_FOOD
C3547949,positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,GO_REGULATION_OF_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY
C1819100,telomere organization,GO_TELOMERE_ORGANIZATION
C1817972,immune system development,GO_IMMUNE_SYSTEM_DEVELOPMENT
C1157594,cAMP biosynthetic process,GO_CAMP_BIOSYNTHETIC_PROCESS
C3547145,alpha-amino acid catabolic process,GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS
C2613298,cellular component maintenance,GO_CELLULAR_COMPONENT_MAINTENANCE
C3268899,regulation of cardiac muscle cell contraction,GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_CONTRACTION
C3271800,Fc-gamma receptor signaling pathway,GO_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY
C1158766,rRNA metabolic process,GO_RRNA_METABOLIC_PROCESS
C1160636,respiratory gaseous exchange in organisms,GO_RESPIRATORY_SYSTEM_PROCESS
C0597064,neurotransmitter transport,GO_NEUROTRANSMITTER_TRANSPORT
C1155038,regulation of T-helper cell differentiation,GO_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION
C3546930,regulation of high voltage-gated calcium channel activity,GO_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY
C1522821,Biological acidification,GO_PH_REDUCTION
C3155900,positive regulation of triglyceride lipase activity,GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_LIPASE_ACTIVITY
C1156385,monosaccharide catabolic process,GO_MONOSACCHARIDE_CATABOLIC_PROCESS
C3894195,positive regulation of mRNA metabolic process,GO_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS
C2753219,response to fungicide,GO_RESPONSE_TO_FUNGICIDE
C2613257,negative regulation by host of viral transcription,GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION
C1155382,regulation of epidermal growth factor-activated receptor activity,GO_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY
C1159308,protein neddylation,GO_PROTEIN_NEDDYLATION
C1156280,potassium ion homeostasis,GO_POTASSIUM_ION_HOMEOSTASIS
C1159573,hormone transport,GO_HORMONE_TRANSPORT
C1523808,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,GO_PROTEIN_CATABOLIC_PROCESS
C3271253,positive regulation of intracellular steroid hormone receptor signaling pathway,GO_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY
C2612131,negative regulation of myotube differentiation,GO_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION
C1159586,inorganic anion transport,GO_INORGANIC_ANION_TRANSPORT
C1327140,carbohydrate phosphorylation,GO_CARBOHYDRATE_PHOSPHORYLATION
C1514547,Protein Import into Nucleus Pathway,GO_PROTEIN_IMPORT
C2247362,nucleoside bisphosphate metabolic process,GO_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS
C3271251,regulation of intracellular steroid hormone receptor signaling pathway,GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY
C2752871,mammary gland epithelial cell differentiation,GO_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION
C2754686,cellular response to gamma radiation,GO_CELLULAR_RESPONSE_TO_GAMMA_RADIATION
C1622670,negative regulation of heat generation,GO_REGULATION_OF_HEAT_GENERATION
C2612062,regulation of fibroblast migration,GO_REGULATION_OF_FIBROBLAST_MIGRATION
C1327547,induction of positive chemotaxis,GO_INDUCTION_OF_POSITIVE_CHEMOTAXIS
C0034963,Natural regeneration,GO_REGENERATION
C3269136,extrinsic apoptotic signaling pathway,GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
C1157526,negative regulation of translational elongation,GO_REGULATION_OF_TRANSLATIONAL_ELONGATION
C0887869,Cell-Matrix Junction,GO_CELL_MATRIX_ADHESION
C1818558,pituitary gland development,GO_PITUITARY_GLAND_DEVELOPMENT
C0015746,Feeding Methods,GO_MATING
C2756047,developmental induction,GO_DEVELOPMENTAL_INDUCTION
C1658753,negative regulation of transferase activity,GO_REGULATION_OF_TRANSFERASE_ACTIVITY
C3823713,negative regulation of alcohol biosynthetic process,GO_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS
C1658145,chromosome separation,GO_CHROMOSOME_SEPARATION
C1158413,ganglioside metabolic process,GO_GANGLIOSIDE_METABOLIC_PROCESS
C1523351,tissue homeostasis,GO_TISSUE_HOMEOSTASIS
C1817940,antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB
C1155440,gamma-aminobutyric acid signaling pathway,GO_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY
C1819285,positive regulation of sterol transport,GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT
C1817912,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS
C1518829,PTEN-Dependent Cell Cycle Arrest and Apoptosis Pathway,GO_CELL_CYCLE_ARREST
C1156937,thyroid hormone metabolism,GO_THYROID_HORMONE_METABOLIC_PROCESS
C1523908,apoptotic cell clearance,GO_APOPTOTIC_CELL_CLEARANCE
C3159020,modification of morphology or physiology of other organism,GO_MODIFICATION_OF_MORPHOLOGY_OR_PHYSIOLOGY_OF_OTHER_ORGANISM
C2984240,Ribosome Assembly Pathway,GO_RIBOSOME_ASSEMBLY
C1326246,negative regulation of actin filament depolymerization,GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION
C3155061,DNA ligation involved in DNA repair,GO_DNA_LIGATION_INVOLVED_IN_DNA_REPAIR
C3546883,regulation of cell junction assembly,GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY
C1154951,hyperosmotic response,GO_HYPEROSMOTIC_RESPONSE
C3155584,regulation of SMAD protein import into nucleus,GO_REGULATION_OF_SMAD_PROTEIN_IMPORT_INTO_NUCLEUS
C1819723,negative regulation of natural killer cell mediated immunity,GO_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY
C2753068,artery development,GO_ARTERY_DEVELOPMENT
C1159278,protein dealkylation,GO_PROTEIN_DEALKYLATION
C1326645,negative regulation of dendrite morphogenesis,GO_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS
C1819399,negative regulation of type I interferon production,GO_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION
C3156843,extracellular matrix assembly,GO_EXTRACELLULAR_MATRIX_ASSEMBLY
C1158558,postreplication repair,GO_POSTREPLICATION_REPAIR
C1160401,skeletal development,GO_SKELETAL_SYSTEM_DEVELOPMENT
C1154917,organophosphate metabolic process,GO_ORGANOPHOSPHATE_METABOLIC_PROCESS
C1817114,cardiac myofibril assembly,GO_CARDIAC_MYOFIBRIL_ASSEMBLY
C1160592,Cardiac Chronotropy,GO_REGULATION_OF_HEART_CONTRACTION
C0596074,Amino Acid Biosynthesis,GO_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS
C1818146,cranial nerve morphogenesis,GO_CRANIAL_NERVE_MORPHOGENESIS
C1155543,activation of JUN kinase activity,GO_ACTIVATION_OF_JUN_KINASE_ACTIVITY
C3156960,regulation of brown fat cell differentiation,GO_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION
C1523847,fibril organization,GO_FIBRIL_ORGANIZATION
C1158373,long-chain fatty acid metabolic process,GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS
C1159691,monovalent inorganic cation transport,GO_MONOVALENT_INORGANIC_CATION_TRANSPORT
C3548671,adrenergic receptor signaling pathway involved in cardiac muscle relaxation,GO_RELAXATION_OF_CARDIAC_MUSCLE
C1660782,positive regulation of behavior,GO_POSITIVE_REGULATION_OF_BEHAVIOR
C3158759,calcium-mediated signaling using intracellular calcium source,GO_CALCIUM_MEDIATED_SIGNALING_USING_INTRACELLULAR_CALCIUM_SOURCE
C1818487,neural tube development,GO_NEURAL_TUBE_DEVELOPMENT
C1157823,polysaccharide metabolic process,GO_POLYSACCHARIDE_METABOLIC_PROCESS
C3822586,regulation of intracellular signal transduction pathway,GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION
C1158612,cyclic nucleotide metabolic process,GO_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS
C1155059,positive regulation of T cell proliferation,GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION
C2259072,multicellular organismal movement,GO_MULTICELLULAR_ORGANISMAL_MOVEMENT
C1326243,clathrin coat assembly,GO_CLATHRIN_COAT_ASSEMBLY
C1513088,Negative Regulation of Meiosis,GO_NEGATIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION
C3271334,vascular smooth muscle cell differentiation,GO_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION
C3548162,"positive regulation of isopentenyl diphosphate biosynthetic process, mevalonate pathway",GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS
C1523193,negative regulation of nitrogen compound metabolic process,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS
C1158478,DNA Integration,GO_DNA_INTEGRATION
C1515122,T-Cell Activation Pathway,GO_CELL_ACTIVATION
C1657617,regulation of myelination,GO_REGULATION_OF_MYELINATION
C2248556,negative regulation of JUN kinase activity,GO_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY
C3157505,semaphorin-plexin signaling pathway involved in regulation of photoreceptor cell axon guidance,GO_REGULATION_OF_AXON_GUIDANCE
C1817660,regulation of dopamine secretion,GO_REGULATION_OF_DOPAMINE_SECRETION
C1154718,response to copper ion,GO_RESPONSE_TO_COPPER_ION
C1325862,regulation of circadian sleep/wake cycle,GO_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE
C3894326,negative regulation of cellular protein catabolic process,GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS
C2611866,regulation of double-strand break repair via homologous recombination,GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION
C1657285,response to axon injury,GO_RESPONSE_TO_AXON_INJURY
C2613427,regulation of vacuole organization,GO_REGULATION_OF_VACUOLE_ORGANIZATION
C2246269,circadian regulation of gene expression,GO_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION
C1327201,Retinol Metabolism Pathway,GO_RETINOL_METABOLIC_PROCESS
C1157812,oxaloacetate metabolic process,GO_OXALOACETATE_METABOLIC_PROCESS
C2612103,negative regulation of tumor necrosis factor-mediated signaling pathway,GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
C1159357,negative regulation of exocytosis,GO_NEGATIVE_REGULATION_OF_EXOCYTOSIS
C3271157,intracellular steroid hormone receptor signaling pathway,GO_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY
C1155491,regulation of Wnt signaling pathway,GO_REGULATION_OF_WNT_SIGNALING_PATHWAY
C3546882,negative regulation of cell junction assembly,GO_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY
C1817936,antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN
C2752245,regulation of hippo signaling,GO_HIPPO_SIGNALING
C2612018,negative regulation of epithelial to mesenchymal transition,GO_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
C2753652,regulation of membrane depolarization,GO_REGULATION_OF_MEMBRANE_DEPOLARIZATION
C1156863,amino sugar biosynthetic process,GO_AMINO_SUGAR_BIOSYNTHETIC_PROCESS
C1816537,regulation of nervous system development,GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT
C2610859,regulation of establishment of protein localization to chromosome,GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME
C3270329,regulation of cardiac muscle cell differentiation,GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION
C2610607,positive regulation of digestive system process,GO_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS
C3549376,intrinsic apoptotic signaling pathway in response to DNA damage,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE
C2246401,tetrapyrrole biosynthetic process,GO_TETRAPYRROLE_BIOSYNTHETIC_PROCESS
C3547434,nucleoside phosphate biosynthetic process,GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS
C1817176,protein-lipid complex assembly,GO_PROTEIN_LIPID_COMPLEX_ASSEMBLY
C2612065,positive regulation of sodium ion transport,GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT
C3821264,detection of other organism,GO_DETECTION_OF_OTHER_ORGANISM
C1621609,establishment of nucleus localization,GO_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL
C1155442,G-protein coupled glutamate receptor signaling pathway,GO_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY
C2753295,regulation of neural retina development,GO_NEURAL_RETINA_DEVELOPMENT
C2263384,cleavage involved in rRNA processing,GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING
C1155747,regulation of exit from mitosis,GO_REGULATION_OF_EXIT_FROM_MITOSIS
C1523588,forelimb morphogenesis,GO_FORELIMB_MORPHOGENESIS
C1156596,aspartate family amino acid biosynthetic process,GO_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS
C1159679,manganese ion transport,GO_MANGANESE_ION_TRANSPORT
C1657584,positive regulation of histone H3-K4 methylation,GO_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION
C1818430,projection neuron development,GO_NEURON_PROJECTION_DEVELOPMENT
C1326808,male gamete generation,GO_MALE_GAMETE_GENERATION
C2612063,positive regulation of fibroblast migration,GO_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION
C3821684,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS
C1158939,chaperone-mediated protein complex assembly,GO_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY
C3156346,organelle transport along microtubule,GO_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE
C2753830,BMP signaling pathway involved in growth plate cartilage chondrocyte development,GO_CHONDROCYTE_DEVELOPMENT
C1623178,membrane raft organization,GO_MEMBRANE_RAFT_ORGANIZATION
C1155646,mitotic sister chromatid segregation,GO_MITOTIC_SISTER_CHROMATID_SEGREGATION
C1156021,microtubule nucleation,GO_MICROTUBULE_NUCLEATION
