DrugID	Name	Action	TargetID	Symbol	HGNC
DB00203	Sildenafil	inhibitor	BE0000182	PDE5A	HGNC:8784
DB00203	Sildenafil	inhibitor	BE0003556	PDE6G	HGNC:8789
DB00203	Sildenafil	inhibitor	BE0003557	PDE6H	HGNC:8790
DB00204	Dofetilide	inhibitor	BE0000090	KCNH2	HGNC:6251
DB00204	Dofetilide	inhibitor	BE0000210	KCNK2	HGNC:6277
DB00204	Dofetilide	inhibitor	BE0001131	KCNJ12	HGNC:6258
DB00205	Pyrimethamine	inhibitor	BE0000330	DHFR	HGNC:2861
DB00206	Reserpine	inhibitor	BE0000118	SLC18A2	HGNC:10935
DB00206	Reserpine		BE0004674	SLC18A1	HGNC:10934
DB00207	Azithromycin		BE0001092	PADI4	HGNC:18368
DB00208	Ticlopidine	antagonist	BE0000110	P2RY12	HGNC:18124
DB00209	Trospium	antagonist	BE0000092	CHRM1	HGNC:1950
DB00210	Adapalene	agonist	BE0000144	RARG	HGNC:9866
DB00210	Adapalene	agonist	BE0000206	RARB	HGNC:9865
DB00210	Adapalene	agonist	BE0000707	RXRG	HGNC:10479
DB00210	Adapalene	agonist	BE0000078	RXRB	HGNC:10478
DB00210	Adapalene	agonist	BE0000663	RARA	HGNC:9864
DB00210	Adapalene	other/unknown	BE0000412	RXRA	HGNC:10477
DB00211	Midodrine	agonist	BE0000501	ADRA1A	HGNC:277
DB00211	Midodrine	agonist	BE0000575	ADRA1B	HGNC:278
DB00211	Midodrine	agonist	BE0000715	ADRA1D	HGNC:280
DB00212	Remikiren	inhibitor	BE0000270	REN	HGNC:9958
DB00213	Pantoprazole	inhibitor	BE0000349	ATP4A	HGNC:819
DB00214	Torasemide	inhibitor	BE0000502	SLC12A1	HGNC:10910
DB00215	Citalopram	inhibitor	BE0000749	SLC6A4	HGNC:11050
DB00215	Citalopram	binder	BE0000442	HRH1	HGNC:5182
DB00215	Citalopram	binder	BE0000501	ADRA1A	HGNC:277
DB00215	Citalopram	binder	BE0000092	CHRM1	HGNC:1950
DB00216	Eletriptan	agonist	BE0000659	HTR1D	HGNC:5289
DB00216	Eletriptan	agonist	BE0000797	HTR1B	HGNC:5287
DB00216	Eletriptan	agonist	BE0000460	HTR1F	HGNC:5292
DB00216	Eletriptan	agonist	BE0000291	HTR1A	HGNC:5286
DB00216	Eletriptan	agonist	BE0000476	HTR1E	HGNC:5291
DB00216	Eletriptan	agonist	BE0000393	HTR2B	HGNC:5294
DB00216	Eletriptan	agonist	BE0000650	HTR7	HGNC:5302
DB00217	Bethanidine	agonist	BE0004864	ADRA2C	HGNC:283
DB00217	Bethanidine	inhibitor	BE0000644	KCNJ1	HGNC:6255
DB00217	Bethanidine	antagonist	BE0004872	ADRB3	HGNC:288
DB00218	Moxifloxacin	inhibitor	BE0000742	TOP2A	HGNC:11989
DB00219	Oxyphenonium	antagonist	BE0000092	CHRM1	HGNC:1950
DB00221	Isoetarine	agonist	BE0000172	ADRB1	HGNC:285
DB00221	Isoetarine	agonist	BE0000694	ADRB2	HGNC:286
DB00222	Glimepiride	inhibitor	BE0000708	KCNJ11	HGNC:6257
DB00222	Glimepiride	inhibitor	BE0000644	KCNJ1	HGNC:6255
DB00222	Glimepiride	inducer	BE0000207	ABCC8	HGNC:59
DB00223	Diflorasone	agonist	BE0000794	NR3C1	HGNC:7978
DB00226	Guanadrel	partial agonist	BE0000486	SLC6A2	HGNC:11048
DB00227	Lovastatin	inhibitor	BE0000574	HMGCR	HGNC:5006
DB00227	Lovastatin	other/unknown	BE0000516	ITGAL	HGNC:6148
DB00227	Lovastatin	other	BE0002366	HDAC2	HGNC:4853
DB00228	Enflurane	positive allosteric modulator	BE0004797	GABRQ	HGNC:14454
DB00228	Enflurane	agonist	BE0004857	GLRB	HGNC:4329
DB00228	Enflurane	inhibitor	BE0000415	KCNN4	HGNC:6293
DB00228	Enflurane	inducer	BE0000781	KCNA1	HGNC:6218
DB00228	Enflurane	inhibitor	BE0000218	ATP2C1	HGNC:13211
DB00228	Enflurane	antagonist	BE0000640	GRIA1	HGNC:4571
DB00228	Enflurane	other/unknown	BE0000484	ATP5D	HGNC:837
DB00230	Pregabalin	inhibitor	BE0000356	CACNA1A	HGNC:1388
DB00231	Temazepam	potentiator	BE0000795	GABRA1	HGNC:4075
DB00231	Temazepam	potentiator	BE0000381	GABRA2	HGNC:4076
DB00231	Temazepam	potentiator	BE0000523	GABRA3	HGNC:4077
DB00231	Temazepam	potentiator	BE0000478	GABRA4	HGNC:4078
DB00231	Temazepam	potentiator	BE0000471	GABRA5	HGNC:4079
DB00231	Temazepam	potentiator	BE0000764	GABRA6	HGNC:4080
DB00231	Temazepam	potentiator	BE0002344	GABRB1	HGNC:4081
DB00231	Temazepam	potentiator	BE0002346	GABRB2	HGNC:4082
DB00231	Temazepam	potentiator	BE0002345	GABRB3	HGNC:4083
DB00231	Temazepam	potentiator	BE0003593	GABRG1	HGNC:4086
DB00231	Temazepam	potentiator	BE0003592	GABRG2	HGNC:4087
DB00231	Temazepam	potentiator	BE0003594	GABRG3	HGNC:4088
DB00231	Temazepam	potentiator	BE0003599	GABRD	HGNC:4084
DB00231	Temazepam	potentiator	BE0003595	GABRE	HGNC:4085
DB00231	Temazepam	potentiator	BE0003596	GABRP	HGNC:4089
DB00231	Temazepam	potentiator	BE0000129	GABRR1	HGNC:4090
DB00231	Temazepam	potentiator	BE0003598	GABRR2	HGNC:4091
DB00231	Temazepam	potentiator	BE0003619	GABRR3	HGNC:17969
DB00231	Temazepam	potentiator	BE0003597	GABRQ	HGNC:14454
DB00231	Temazepam	other	BE0000736	TSPO	HGNC:1158
DB00231	Temazepam	positive allosteric modulator	BE0004797	GABRQ	HGNC:14454
DB00232	Methyclothiazide	inhibitor	BE0000502	SLC12A1	HGNC:10910
DB00232	Methyclothiazide	inhibitor	BE0000267	CA1	HGNC:1368
DB00232	Methyclothiazide	inhibitor	BE0000322	CA2	HGNC:1373
DB00232	Methyclothiazide	inhibitor	BE0000535	CA4	HGNC:1375
DB00233	Aminosalicylic Acid	inhibitor	BE0000262	PTGS2	HGNC:9605
DB00233	Aminosalicylic Acid	inhibitor	BE0004655	CHUK	HGNC:1974
DB00233	Aminosalicylic Acid	inhibitor	BE0000248	ALOX5	HGNC:435
DB00233	Aminosalicylic Acid	unknown	BE0003768	PLA2G2E	HGNC:13414
DB00234	Reboxetine	inhibitor	BE0000486	SLC6A2	HGNC:11048
DB00235	Milrinone	inhibitor	BE0000436	PDE3A	HGNC:8778
DB00237	Butabarbital	positive allosteric modulator	BE0004797	GABRQ	HGNC:14454
DB00237	Butabarbital	antagonist	BE0000849	CHRNA4	HGNC:1958
DB00237	Butabarbital	antagonist	BE0002341	CHRNA7	HGNC:1960
DB00237	Butabarbital	antagonist	BE0000829	GRIA2	HGNC:4572
DB00237	Butabarbital	antagonist	BE0000826	GRIK2	HGNC:4580
DB00240	Alclometasone	agonist	BE0000794	NR3C1	HGNC:7978
DB00241	Butalbital	potentiator	BE0000795	GABRA1	HGNC:4075
DB00241	Butalbital	potentiator	BE0000381	GABRA2	HGNC:4076
DB00241	Butalbital	potentiator	BE0000523	GABRA3	HGNC:4077
DB00241	Butalbital	potentiator	BE0000478	GABRA4	HGNC:4078
DB00241	Butalbital	potentiator	BE0000471	GABRA5	HGNC:4079
DB00241	Butalbital	potentiator	BE0000764	GABRA6	HGNC:4080
DB00241	Butalbital	antagonist	BE0000849	CHRNA4	HGNC:1958
DB00241	Butalbital	antagonist	BE0002341	CHRNA7	HGNC:1960
DB00241	Butalbital	antagonist	BE0000829	GRIA2	HGNC:4572
DB00241	Butalbital	antagonist	BE0000826	GRIK2	HGNC:4580
DB00241	Butalbital	positive allosteric modulator	BE0004797	GABRQ	HGNC:14454
DB00242	Cladribine	inhibitor	BE0000325	RRM1	HGNC:10451
DB00242	Cladribine	inhibitor	BE0002450	RRM2	HGNC:10452
DB00242	Cladribine	inhibitor	BE0003613	RRM2B	HGNC:17296
DB00242	Cladribine	inhibitor	BE0000546	POLA1	HGNC:9173
DB00242	Cladribine	inhibitor	BE0003614	POLE	HGNC:9177
DB00242	Cladribine	inhibitor	BE0003615	POLE2	HGNC:9178
DB00242	Cladribine	inhibitor	BE0003617	POLE3	HGNC:13546
DB00242	Cladribine	inhibitor	BE0003616	POLE4	HGNC:18755
DB00242	Cladribine	inducer	BE0000250	PNP	HGNC:7892
DB00243	Ranolazine	inhibitor	BE0000197	SCN5A	HGNC:10593
DB00243	Ranolazine	inhibitor	BE0001143	SCN9A	HGNC:10597
DB00244	Mesalazine	inhibitor	BE0000262	PTGS2	HGNC:9605
DB00244	Mesalazine	inhibitor	BE0000017	PTGS1	HGNC:9604
DB00244	Mesalazine	inhibitor	BE0000248	ALOX5	HGNC:435
DB00244	Mesalazine	agonist	BE0000215	PPARG	HGNC:9236
DB00244	Mesalazine	inhibitor	BE0004655	CHUK	HGNC:1974
DB00244	Mesalazine	inhibitor	BE0001154	IKBKB	HGNC:5960
DB00244	Mesalazine		BE0001075	MPO	HGNC:7218
DB00245	Benzatropine	antagonist	BE0000092	CHRM1	HGNC:1950
DB00245	Benzatropine	inhibitor	BE0000647	SLC6A3	HGNC:11049
DB00245	Benzatropine	antagonist	BE0000442	HRH1	HGNC:5182
DB00246	Ziprasidone	antagonist	BE0000756	DRD2	HGNC:3023
DB00246	Ziprasidone	antagonist	BE0000451	HTR2A	HGNC:5293
DB00246	Ziprasidone	antagonist	BE0000020	DRD1	HGNC:3020
DB00246	Ziprasidone	antagonist	BE0000145	DRD5	HGNC:3026
DB00246	Ziprasidone	antagonist	BE0000581	DRD3	HGNC:3024
DB00246	Ziprasidone	antagonist	BE0000389	DRD4	HGNC:3025
DB00246	Ziprasidone	agonist	BE0000291	HTR1A	HGNC:5286
DB00246	Ziprasidone	antagonist	BE0000797	HTR1B	HGNC:5287
DB00246	Ziprasidone	antagonist	BE0000659	HTR1D	HGNC:5289
DB00246	Ziprasidone	antagonist	BE0000476	HTR1E	HGNC:5291
DB00246	Ziprasidone	antagonist	BE0000533	HTR2C	HGNC:5295
DB00246	Ziprasidone	antagonist	BE0000311	HTR3A	HGNC:5297
DB00246	Ziprasidone	antagonist	BE0000945	HTR6	HGNC:5301
DB00246	Ziprasidone	antagonist	BE0000650	HTR7	HGNC:5302
DB00246	Ziprasidone	antagonist	BE0000442	HRH1	HGNC:5182
DB00246	Ziprasidone	antagonist	BE0000501	ADRA1A	HGNC:277
DB00246	Ziprasidone	antagonist	BE0000575	ADRA1B	HGNC:278
DB00246	Ziprasidone	antagonist	BE0000289	ADRA2A	HGNC:281
DB00246	Ziprasidone	antagonist	BE0000572	ADRA2B	HGNC:282
DB00246	Ziprasidone	antagonist	BE0000342	ADRA2C	HGNC:283
DB00246	Ziprasidone	antagonist	BE0000092	CHRM1	HGNC:1950
DB00246	Ziprasidone	antagonist	BE0000560	CHRM2	HGNC:1951
DB00246	Ziprasidone	antagonist	BE0000045	CHRM3	HGNC:1952
DB00246	Ziprasidone	antagonist	BE0000405	CHRM4	HGNC:1953
DB00246	Ziprasidone	antagonist	BE0000247	CHRM5	HGNC:1954
DB00247	Methysergide	antagonist	BE0000393	HTR2B	HGNC:5294
DB00247	Methysergide	antagonist	BE0000533	HTR2C	HGNC:5295
DB00247	Methysergide	antagonist	BE0000451	HTR2A	HGNC:5293
DB00247	Methysergide	agonist	BE0000291	HTR1A	HGNC:5286
DB00247	Methysergide	antagonist	BE0000650	HTR7	HGNC:5302
DB00247	Methysergide	binder	BE0000797	HTR1B	HGNC:5287
DB00247	Methysergide	binder	BE0000460	HTR1F	HGNC:5292
DB00247	Methysergide	binder	BE0000476	HTR1E	HGNC:5291
DB00248	Cabergoline	agonist	BE0000756	DRD2	HGNC:3023
DB00248	Cabergoline	agonist	BE0000393	HTR2B	HGNC:5294
DB00248	Cabergoline	agonist	BE0000581	DRD3	HGNC:3024
DB00248	Cabergoline	agonist	BE0000451	HTR2A	HGNC:5293
DB00248	Cabergoline	antagonist	BE0000572	ADRA2B	HGNC:282
DB00248	Cabergoline	agonist	BE0000659	HTR1D	HGNC:5289
DB00248	Cabergoline	agonist	BE0000389	DRD4	HGNC:3025
DB00248	Cabergoline	antagonist	BE0000289	ADRA2A	HGNC:281
DB00248	Cabergoline	agonist	BE0000291	HTR1A	HGNC:5286
DB00248	Cabergoline	antagonist	BE0000342	ADRA2C	HGNC:283
DB00248	Cabergoline	agonist	BE0000145	DRD5	HGNC:3026
DB00248	Cabergoline	agonist	BE0000020	DRD1	HGNC:3020
DB00248	Cabergoline	agonist	BE0000797	HTR1B	HGNC:5287
DB00248	Cabergoline	agonist	BE0000533	HTR2C	HGNC:5295
DB00248	Cabergoline	antagonist	BE0000650	HTR7	HGNC:5302
DB00248	Cabergoline	binder	BE0000501	ADRA1A	HGNC:277
DB00248	Cabergoline	binder	BE0000575	ADRA1B	HGNC:278
DB00248	Cabergoline	binder	BE0000715	ADRA1D	HGNC:280
DB00248	Cabergoline	binder	BE0000172	ADRB1	HGNC:285
DB00248	Cabergoline	binder	BE0000694	ADRB2	HGNC:286
DB00248	Cabergoline	agonist	BE0004889	DRD5	HGNC:3026
DB00252	Phenytoin	inhibitor	BE0000197	SCN5A	HGNC:10593
DB00252	Phenytoin	inhibitor	BE0000141	SCN1A	HGNC:10585
DB00253	Medrysone	agonist	BE0000794	NR3C1	HGNC:7978
DB00254	Doxycycline		BE0001092	PADI4	HGNC:18368
DB00254	Doxycycline		BE0003777	B2M	HGNC:914
DB00255	Diethylstilbestrol	agonist	BE0000123	ESR1	HGNC:3467
DB00255	Diethylstilbestrol	agonist	BE0002088	ESRRG	HGNC:3474
DB00255	Diethylstilbestrol	agonist	BE0000792	ESR2	HGNC:3468
DB00257	Clotrimazole	inhibitor	BE0000415	KCNN4	HGNC:6293
DB00261	Anagrelide	inhibitor	BE0000436	PDE3A	HGNC:8778
DB00262	Carmustine	inhibitor	BE0000648	GSR	HGNC:4623
DB00264	Metoprolol	antagonist	BE0000172	ADRB1	HGNC:285
DB00264	Metoprolol	antagonist	BE0000694	ADRB2	HGNC:286
DB00266	Dicoumarol	inhibitor	BE0000713	VKORC1	HGNC:23663
DB00266	Dicoumarol	inhibitor	BE0001184	NQO1	HGNC:2874
DB00266	Dicoumarol	inhibitor	BE0001185	CRYZ	HGNC:2419
DB00268	Ropinirole	agonist	BE0000581	DRD3	HGNC:3024
DB00268	Ropinirole	agonist	BE0000756	DRD2	HGNC:3023
DB00268	Ropinirole	agonist	BE0000389	DRD4	HGNC:3025
DB00268	Ropinirole	agonist	BE0000291	HTR1A	HGNC:5286
DB00268	Ropinirole	agonist	BE0000659	HTR1D	HGNC:5289
DB00268	Ropinirole	agonist	BE0000393	HTR2B	HGNC:5294
DB00268	Ropinirole	agonist	BE0000020	DRD1	HGNC:3020
DB00268	Ropinirole	agonist	BE0000145	DRD5	HGNC:3026
DB00268	Ropinirole	agonist	BE0000797	HTR1B	HGNC:5287
DB00268	Ropinirole	agonist	BE0000451	HTR2A	HGNC:5293
DB00268	Ropinirole	agonist	BE0000533	HTR2C	HGNC:5295
DB00268	Ropinirole	agonist	BE0000289	ADRA2A	HGNC:281
DB00268	Ropinirole	agonist	BE0000572	ADRA2B	HGNC:282
DB00268	Ropinirole	agonist	BE0000342	ADRA2C	HGNC:283
DB00269	Chlorotrianisene	agonist	BE0000123	ESR1	HGNC:3467
DB00270	Isradipine	inhibitor	BE0000430	CACNA1C	HGNC:1390
DB00270	Isradipine	inhibitor	BE0000691	CACNA2D1	HGNC:1399
DB00270	Isradipine	inhibitor	BE0002354	CACNB2	HGNC:1402
DB00270	Isradipine	inhibitor	BE0000864	CACNA1H	HGNC:1395
DB00270	Isradipine	inhibitor	BE0002396	CACNA2D2	HGNC:1400
DB00270	Isradipine	inhibitor	BE0002359	CACNA1D	HGNC:1391
DB00270	Isradipine	inhibitor	BE0002355	CACNA1S	HGNC:1397
DB00272	Betazole	agonist	BE0000112	HRH2	HGNC:5183
DB00273	Topiramate	agonist	BE0000795	GABRA1	HGNC:4075
DB00273	Topiramate	inhibitor	BE0000141	SCN1A	HGNC:10585
DB00273	Topiramate	antagonist	BE0000346	GRIK1	HGNC:4579
DB00273	Topiramate	inhibitor	BE0000322	CA2	HGNC:1373
DB00273	Topiramate	inhibitor	BE0000535	CA4	HGNC:1375
DB00273	Topiramate	positive allosteric modulator	BE0004797	GABRQ	HGNC:14454
DB00275	Olmesartan	antagonist	BE0000062	AGTR1	HGNC:336
DB00276	Amsacrine	inhibitor	BE0000742	TOP2A	HGNC:11989
DB00276	Amsacrine	inhibitor	BE0000090	KCNH2	HGNC:6251
DB00277	Theophylline	antagonist	BE0000013	ADORA1	HGNC:262
DB00277	Theophylline	antagonist	BE0000924	ADORA2A	HGNC:263
DB00277	Theophylline	antagonist	BE0000241	ADORA2B	HGNC:264
DB00277	Theophylline	inhibitor	BE0000487	PDE4B	HGNC:8781
DB00277	Theophylline	inhibitor	BE0000182	PDE5A	HGNC:8784
DB00277	Theophylline	inhibitor	BE0001133	PDE4A	HGNC:8780
DB00277	Theophylline	inhibitor	BE0000436	PDE3A	HGNC:8778
DB00277	Theophylline	activator	BE0002366	HDAC2	HGNC:4853
DB00278	Argatroban	inhibitor	BE0000048	F2	HGNC:3535
DB00279	Liothyronine	agonist	BE0000687	THRA	HGNC:11796
DB00279	Liothyronine	agonist	BE0000315	THRB	HGNC:11799
DB00280	Disopyramide	inhibitor	BE0000197	SCN5A	HGNC:10593
DB00280	Disopyramide	antagonist	BE0000092	CHRM1	HGNC:1950
DB00280	Disopyramide	antagonist	BE0000560	CHRM2	HGNC:1951
DB00280	Disopyramide	antagonist	BE0000045	CHRM3	HGNC:1952
DB00280	Disopyramide	inhibitor	BE0003603	KCND2	HGNC:6238
DB00280	Disopyramide	inhibitor	BE0003604	KCND3	HGNC:6239
DB00281	Lidocaine	inhibitor	BE0000177	SCN10A	HGNC:10582
DB00281	Lidocaine	inhibitor	BE0001143	SCN9A	HGNC:10597
DB00281	Lidocaine	inhibitor	BE0000197	SCN5A	HGNC:10593
DB00281	Lidocaine	antagonist	BE0000767	EGFR	HGNC:3236
DB00282	Pamidronate	inhibitor	BE0000776	FDPS	HGNC:3631
DB00283	Clemastine	antagonist	BE0000442	HRH1	HGNC:5182
DB00284	Acarbose	inhibitor	BE0000837	MGAM	HGNC:7043
DB00284	Acarbose	inhibitor	BE0002639	AMY2A	HGNC:477
DB00284	Acarbose	inhibitor	BE0000876	GAA	HGNC:4065
DB00284	Acarbose	inhibitor	BE0001176	SI	HGNC:10856
DB00285	Venlafaxine	inhibitor	BE0000749	SLC6A4	HGNC:11050
DB00285	Venlafaxine	inhibitor	BE0000486	SLC6A2	HGNC:11048
DB00285	Venlafaxine	inhibitor	BE0000647	SLC6A3	HGNC:11049
DB00286	Conjugated estrogens	agonist	BE0000123	ESR1	HGNC:3467
DB00287	Travoprost	agonist	BE0000610	PTGFR	HGNC:9600
DB00288	Amcinonide	agonist	BE0000794	NR3C1	HGNC:7978
DB00288	Amcinonide	agonist	BE0000422	ANXA1	HGNC:533
DB00289	Atomoxetine		BE0000486	SLC6A2	HGNC:11048
DB00289	Atomoxetine		BE0000749	SLC6A4	HGNC:11050
DB00289	Atomoxetine	binder	BE0000647	SLC6A3	HGNC:11049
DB00289	Atomoxetine	blocker	BE0004956	GRIN3B	HGNC:16768
DB00290	Bleomycin	inhibitor	BE0000199	LIG1	HGNC:6598
DB00290	Bleomycin	inhibitor	BE0000167	LIG3	HGNC:6600
DB00292	Etomidate	agonist	BE0000795	GABRA1	HGNC:4075
DB00292	Etomidate	agonist	BE0000572	ADRA2B	HGNC:282
DB00292	Etomidate	positive allosteric modulator	BE0004797	GABRQ	HGNC:14454
DB00293	Raltitrexed	inhibitor	BE0000324	TYMS	HGNC:12441
DB00293	Raltitrexed	antagonist	BE0000700	FPGS	HGNC:3824
DB00294	Etonogestrel	agonist	BE0000557	PGR	HGNC:8910
DB00294	Etonogestrel	agonist	BE0000123	ESR1	HGNC:3467
DB00295	Morphine	agonist	BE0000770	OPRM1	HGNC:8156
DB00295	Morphine	agonist	BE0000632	OPRK1	HGNC:8154
DB00295	Morphine	agonist	BE0000420	OPRD1	HGNC:8153
DB00296	Ropivacaine	inhibitor	BE0000177	SCN10A	HGNC:10582
DB00297	Bupivacaine	inhibitor	BE0000177	SCN10A	HGNC:10582
DB00297	Bupivacaine	other/unknown	BE0000064	PTGER1	HGNC:9593
DB00298	Dapiprazole	antagonist	BE0000501	ADRA1A	HGNC:277
DB00298	Dapiprazole	antagonist	BE0000715	ADRA1D	HGNC:280
DB00298	Dapiprazole	antagonist	BE0000575	ADRA1B	HGNC:278
DB00302	Tranexamic Acid	inhibitor	BE0000211	PLG	HGNC:9071
DB00304	Desogestrel	agonist	BE0000557	PGR	HGNC:8910
DB00304	Desogestrel	agonist	BE0000123	ESR1	HGNC:3467
DB00306	Talbutal	potentiator	BE0000795	GABRA1	HGNC:4075
DB00306	Talbutal	potentiator	BE0000381	GABRA2	HGNC:4076
DB00306	Talbutal	potentiator	BE0000523	GABRA3	HGNC:4077
DB00306	Talbutal	potentiator	BE0000478	GABRA4	HGNC:4078
DB00306	Talbutal	potentiator	BE0000471	GABRA5	HGNC:4079
DB00306	Talbutal	potentiator	BE0000764	GABRA6	HGNC:4080
DB00306	Talbutal	antagonist	BE0000849	CHRNA4	HGNC:1958
DB00306	Talbutal	antagonist	BE0002341	CHRNA7	HGNC:1960
DB00306	Talbutal	antagonist	BE0000829	GRIA2	HGNC:4572
DB00306	Talbutal	antagonist	BE0000826	GRIK2	HGNC:4580
DB00306	Talbutal	positive allosteric modulator	BE0004797	GABRQ	HGNC:14454
DB00307	Bexarotene	agonist	BE0000412	RXRA	HGNC:10477
DB00307	Bexarotene	agonist	BE0000078	RXRB	HGNC:10478
DB00307	Bexarotene	agonist	BE0000707	RXRG	HGNC:10479
DB00308	Ibutilide	activator	BE0000430	CACNA1C	HGNC:1390
DB00308	Ibutilide	activator	BE0000303	CACNB1	HGNC:1401
DB00308	Ibutilide	inhibitor	BE0000090	KCNH2	HGNC:6251
DB00308	Ibutilide	activator	BE0000691	CACNA2D1	HGNC:1399
DB00308	Ibutilide	activator	BE0000679	CACNG1	HGNC:1405
DB00308	Ibutilide	inhibitor	BE0000154	KCNK1	HGNC:6272
DB00308	Ibutilide	inhibitor	BE0000680	KCNK6	HGNC:6281
DB00308	Ibutilide	inhibitor	BE0000462	KCNH6	HGNC:18862
DB00308	Ibutilide	inhibitor	BE0000699	KCNH7	HGNC:18863
DB00308	Ibutilide	inhibitor	BE0000708	KCNJ11	HGNC:6257
DB00309	Vindesine	inhibitor	BE0000026	TUBB1	HGNC:16257
DB00310	Chlorthalidone	inhibitor	BE0000502	SLC12A1	HGNC:10910
DB00311	Ethoxzolamide	inhibitor	BE0000267	CA1	HGNC:1368
DB00311	Ethoxzolamide	inhibitor	BE0000322	CA2	HGNC:1373
DB00311	Ethoxzolamide	inhibitor	BE0000535	CA4	HGNC:1375
DB00311	Ethoxzolamide	inhibitor	BE0003629	CA7	HGNC:1381
DB00312	Pentobarbital	potentiator	BE0000795	GABRA1	HGNC:4075
DB00312	Pentobarbital	potentiator	BE0000381	GABRA2	HGNC:4076
DB00312	Pentobarbital	potentiator	BE0000523	GABRA3	HGNC:4077
DB00312	Pentobarbital	potentiator	BE0000478	GABRA4	HGNC:4078
DB00312	Pentobarbital	potentiator	BE0000471	GABRA5	HGNC:4079
DB00312	Pentobarbital	potentiator	BE0000764	GABRA6	HGNC:4080
DB00312	Pentobarbital	antagonist	BE0000849	CHRNA4	HGNC:1958
DB00312	Pentobarbital	antagonist	BE0002341	CHRNA7	HGNC:1960
DB00312	Pentobarbital	antagonist	BE0000829	GRIA2	HGNC:4572
DB00312	Pentobarbital	antagonist	BE0000826	GRIK2	HGNC:4580
DB00312	Pentobarbital	positive allosteric modulator	BE0004797	GABRQ	HGNC:14454
DB00312	Pentobarbital	antagonist	BE0004956	GRIN3B	HGNC:16768
DB00313	Valproic Acid	inhibitor	BE0000881	HDAC9	HGNC:14065
DB00313	Valproic Acid	inhibitor	BE0000253	ABAT	HGNC:23
DB00313	Valproic Acid	inhibitor	BE0000573	ACADSB	HGNC:91
DB00313	Valproic Acid	inhibitor	BE0000162	OGDH	HGNC:8124
DB00313	Valproic Acid	inhibitor	BE0000152	ALDH5A1	HGNC:408
DB00313	Valproic Acid		BE0004901	SCN4B	HGNC:10592
DB00313	Valproic Acid		BE0002366	HDAC2	HGNC:4853
DB00315	Zolmitriptan	agonist	BE0000797	HTR1B	HGNC:5287
DB00315	Zolmitriptan	agonist	BE0000659	HTR1D	HGNC:5289
DB00315	Zolmitriptan	agonist	BE0000460	HTR1F	HGNC:5292
DB00315	Zolmitriptan	agonist	BE0000291	HTR1A	HGNC:5286
DB00316	Acetaminophen	inhibitor	BE0000017	PTGS1	HGNC:9604
DB00316	Acetaminophen	inhibitor	BE0000262	PTGS2	HGNC:9605
DB00316	Acetaminophen	inhibitor	BE0002194	FAAH	HGNC:3553
DB00316	Acetaminophen		BE0001023	TRPV1	HGNC:12716
DB00317	Gefitinib	antagonist	BE0000767	EGFR	HGNC:3236
DB00318	Codeine	partial agonist	BE0000770	OPRM1	HGNC:8156
DB00318	Codeine	partial agonist	BE0000632	OPRK1	HGNC:8154
DB00318	Codeine	agonist	BE0000420	OPRD1	HGNC:8153
DB00320	Dihydroergotamine	agonist	BE0000659	HTR1D	HGNC:5289
DB00320	Dihydroergotamine	agonist	BE0000797	HTR1B	HGNC:5287
DB00320	Dihydroergotamine	agonist	BE0000289	ADRA2A	HGNC:281
DB00320	Dihydroergotamine	agonist	BE0000393	HTR2B	HGNC:5294
DB00321	Amitriptyline	inhibitor	BE0000486	SLC6A2	HGNC:11048
DB00321	Amitriptyline	inhibitor	BE0000749	SLC6A4	HGNC:11050
DB00321	Amitriptyline	antagonist	BE0000451	HTR2A	HGNC:5293
DB00321	Amitriptyline	inhibitor	BE0000291	HTR1A	HGNC:5286
DB00321	Amitriptyline	agonist	BE0000420	OPRD1	HGNC:8153
DB00321	Amitriptyline	agonist	BE0000632	OPRK1	HGNC:8154
DB00321	Amitriptyline	agonist	BE0001039	NTRK1	HGNC:8031
DB00321	Amitriptyline	agonist	BE0003605	NTRK2	HGNC:8032
DB00321	Amitriptyline	antagonist	BE0000501	ADRA1A	HGNC:277
DB00321	Amitriptyline	antagonist	BE0000715	ADRA1D	HGNC:280
DB00321	Amitriptyline	antagonist	BE0000289	ADRA2A	HGNC:281
DB00321	Amitriptyline	antagonist	BE0000442	HRH1	HGNC:5182
DB00321	Amitriptyline	antagonist	BE0000092	CHRM1	HGNC:1950
DB00321	Amitriptyline	antagonist	BE0000560	CHRM2	HGNC:1951
DB00321	Amitriptyline	antagonist	BE0000045	CHRM3	HGNC:1952
DB00321	Amitriptyline	antagonist	BE0000405	CHRM4	HGNC:1953
DB00321	Amitriptyline	antagonist	BE0000247	CHRM5	HGNC:1954
DB00321	Amitriptyline	inhibitor	BE0000897	KCNQ2	HGNC:6296
DB00321	Amitriptyline	inhibitor	BE0000781	KCNA1	HGNC:6218
DB00321	Amitriptyline	inhibitor	BE0003603	KCND2	HGNC:6238
DB00321	Amitriptyline	inhibitor	BE0003604	KCND3	HGNC:6239
DB00321	Amitriptyline	blocker	BE0000112	HRH2	HGNC:5183
DB00321	Amitriptyline	binder	BE0000146	HRH4	HGNC:17383
DB00321	Amitriptyline	agonist	BE0000156	SIGMAR1	HGNC:8157
DB00321	Amitriptyline	binder	BE0000533	HTR2C	HGNC:5295
DB00321	Amitriptyline	antagonist	BE0000575	ADRA1B	HGNC:278
