id,name,hgnc_id,drug_id
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB00334
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB00334
BE0000405,Muscarinic acetylcholine receptor M4,HGNC:1953,DB00334
BE0000247,Muscarinic acetylcholine receptor M5,HGNC:1954,DB00334
BE0000393,5-hydroxytryptamine receptor 2B,HGNC:5294,DB00334
BE0004688,5-hydroxytryptamine receptor 5A,HGNC:5300,DB00334
BE0004889,D(1) dopamine receptor,HGNC:3026,DB00334
BE0000112,Histamine H2 receptor,HGNC:5183,DB00334
BE0000146,Histamine H4 receptor,HGNC:17383,DB00334
BE0004797,GABA-A receptor (anion channel),HGNC:14454,DB00334
BE0004872,Beta adrenergic receptor,HGNC:288,DB00334
BE0004915,D(2L) dopamine receptor,,DB00334
BE0004916,D(2S) dopamine receptor,,DB00334
BE0000172,Beta-1 adrenergic receptor,HGNC:285,DB00335
BE0000694,Beta-2 adrenergic receptor,HGNC:286,DB00335
BE0000768,Pyruvate dehydrogenase [ubiquinone],,DB00336
BE0000298,Glutathione reductase,,DB00336
BE0000056,Malate dehydrogenase,,DB00336
BE0000805,[Citrate [pro-3S]-lyase] ligase,,DB00336
BE0002386,Serine/threonine-protein kinase mTOR,HGNC:3942,DB00337
BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,HGNC:3711,DB00337
BE0000349,Potassium-transporting ATPase alpha chain 1,HGNC:819,DB00338
BE0003721,Aryl hydrocarbon receptor,HGNC:348,DB00338
BE0004848,Fatty acid synthetase I (FASI),,DB00339
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00340
BE0000405,Muscarinic acetylcholine receptor M4,HGNC:1953,DB00340
BE0000247,Muscarinic acetylcholine receptor M5,HGNC:1954,DB00340
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB00340
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB00340
BE0000442,Histamine H1 receptor,HGNC:5182,DB00341
BE0000442,Histamine H1 receptor,HGNC:5182,DB00342
BE0000090,Potassium voltage-gated channel subfamily H member 2,HGNC:6251,DB00342
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB00342
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00342
BE0000247,Muscarinic acetylcholine receptor M5,HGNC:1954,DB00342
BE0000405,Muscarinic acetylcholine receptor M4,HGNC:1953,DB00342
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB00342
BE0000679,Voltage-dependent calcium channel gamma-1 subunit,HGNC:1405,DB00343
BE0000486,Sodium-dependent noradrenaline transporter,HGNC:11048,DB00344
BE0000749,Sodium-dependent serotonin transporter,HGNC:11050,DB00344
BE0000501,Alpha-1A adrenergic receptor,HGNC:277,DB00346
BE0000575,Alpha-1B adrenergic receptor,HGNC:278,DB00346
BE0000715,Alpha-1D adrenergic receptor,HGNC:280,DB00346
BE0000090,Potassium voltage-gated channel subfamily H member 2,HGNC:6251,DB00346
BE0000483,Voltage-dependent T-type calcium channel subunit alpha-1G,HGNC:1394,DB00347
BE0000455,4-hydroxyphenylpyruvate dioxygenase,HGNC:5147,DB00348
BE0004797,GABA-A receptor (anion channel),HGNC:14454,DB00349
BE0000644,ATP-sensitive inward rectifier potassium channel 1,HGNC:6255,DB00350
BE0000017,Prostaglandin G/H synthase 1,HGNC:9604,DB00350
BE0000270,Renin,HGNC:9958,DB00350
BE0000557,Progesterone receptor,HGNC:8910,DB00351
BE0000794,Glucocorticoid receptor,HGNC:7978,DB00351
BE0004796,DNA,,DB00352
BE0000020,D(1A) dopamine receptor,HGNC:3020,DB00353
BE0000393,5-hydroxytryptamine receptor 2B,HGNC:5294,DB00353
BE0000442,Histamine H1 receptor,HGNC:5182,DB00354
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00354
BE0000790,Penicillin-binding protein 3,,DB00355
BE0001444,Beta-lactamase,,DB00355
BE0000553,Calcium-activated potassium channel subunit alpha-1,HGNC:6284,DB00356
BE0002090,Cytochrome P450 19A1,HGNC:2594,DB00357
BE0003537,"Cholesterol side-chain cleavage enzyme, mitochondrial",HGNC:2590,DB00357
BE0004805,Fe(II)-protoporphyrin IX,,DB00358
BE0000130,Hemoglobin subunit alpha,HGNC:4823,DB00358
BE0000924,Adenosine receptor A2a,HGNC:263,DB00358
BE0002360,Dihydropteroate synthetase,,DB00359
BE0000753,Phenylalanine-4-hydroxylase,HGNC:8582,DB00360
BE0000263,"Nitric oxide synthase, endothelial",HGNC:7876,DB00360
BE0000614,Tyrosine 3-monooxygenase,HGNC:11782,DB00360
BE0000121,Tryptophan 5-hydroxylase 1,HGNC:12008,DB00360
BE0000143,Tubulin beta chain,HGNC:20778,DB00361
BE0004669,"1,3-beta-glucan synthase component FKS1",,DB00362
BE0000756,D(2) dopamine receptor,HGNC:3023,DB00363
BE0000451,5-hydroxytryptamine receptor 2A,HGNC:5293,DB00363
BE0000020,D(1A) dopamine receptor,HGNC:3020,DB00363
BE0000581,D(3) dopamine receptor,HGNC:3024,DB00363
BE0000389,D(4) dopamine receptor,HGNC:3025,DB00363
BE0000291,5-hydroxytryptamine receptor 1A,HGNC:5286,DB00363
BE0000797,5-hydroxytryptamine receptor 1B,HGNC:5287,DB00363
BE0000659,5-hydroxytryptamine receptor 1D,HGNC:5289,DB00363
BE0000476,5-hydroxytryptamine receptor 1E,HGNC:5291,DB00363
BE0000533,5-hydroxytryptamine receptor 2C,HGNC:5295,DB00363
BE0000311,5-hydroxytryptamine receptor 3A,HGNC:5297,DB00363
BE0000945,5-hydroxytryptamine receptor 6,HGNC:5301,DB00363
BE0000650,5-hydroxytryptamine receptor 7,HGNC:5302,DB00363
BE0000442,Histamine H1 receptor,HGNC:5182,DB00363
BE0000146,Histamine H4 receptor,HGNC:17383,DB00363
BE0000501,Alpha-1A adrenergic receptor,HGNC:277,DB00363
BE0000575,Alpha-1B adrenergic receptor,HGNC:278,DB00363
BE0000289,Alpha-2A adrenergic receptor,HGNC:281,DB00363
BE0000572,Alpha-2B adrenergic receptor,HGNC:282,DB00363
BE0000342,Alpha-2C adrenergic receptor,HGNC:283,DB00363
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00363
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB00363
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB00363
BE0000405,Muscarinic acetylcholine receptor M4,HGNC:1953,DB00363
BE0000247,Muscarinic acetylcholine receptor M5,HGNC:1954,DB00363
BE0000666,Neuron-specific vesicular protein calcyon,HGNC:17938,DB00363
BE0000814,Glutathione S-transferase P,HGNC:4638,DB00363
BE0004791,Pepsin,,DB00364
BE0001015,Fibroblast growth factor 2,HGNC:3676,DB00364
BE0000953,Pro-epidermal growth factor,HGNC:3229,DB00364
BE0000538,Fibrinogen alpha chain,HGNC:3661,DB00364
BE0002091,Fibrinogen beta chain,HGNC:3662,DB00364
BE0002092,Fibrinogen gamma chain,HGNC:3694,DB00364
BE0000366,DNA gyrase subunit A,,DB00365
BE0000429,DNA topoisomerase 4 subunit A,,DB00365
BE0000442,Histamine H1 receptor,HGNC:5182,DB00366
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00366
BE0003848,Nuclear receptor subfamily 1 group I member 3,HGNC:7969,DB00366
BE0000557,Progesterone receptor,HGNC:8910,DB00367
BE0000539,3-oxo-5-alpha-steroid 4-dehydrogenase 1,HGNC:11284,DB00367
BE0000123,Estrogen receptor alpha,HGNC:3467,DB00367
BE0000132,Androgen receptor,HGNC:644,DB00367
BE0000685,Sex hormone-binding globulin,HGNC:10839,DB00367
BE0000501,Alpha-1A adrenergic receptor,HGNC:277,DB00368
BE0000575,Alpha-1B adrenergic receptor,HGNC:278,DB00368
BE0000715,Alpha-1D adrenergic receptor,HGNC:280,DB00368
BE0000289,Alpha-2A adrenergic receptor,HGNC:281,DB00368
BE0000572,Alpha-2B adrenergic receptor,HGNC:282,DB00368
BE0000342,Alpha-2C adrenergic receptor,HGNC:283,DB00368
BE0000172,Beta-1 adrenergic receptor,HGNC:285,DB00368
BE0000694,Beta-2 adrenergic receptor,HGNC:286,DB00368
BE0001012,Beta-3 adrenergic receptor,HGNC:288,DB00368
BE0000753,Phenylalanine-4-hydroxylase,HGNC:8582,DB00368
BE0000118,Synaptic vesicular amine transporter,HGNC:10935,DB00368
BE0004674,Chromaffin granule amine transporter,HGNC:10934,DB00368
BE0000343,DNA polymerase catalytic subunit,,DB00369
BE0000451,5-hydroxytryptamine receptor 2A,HGNC:5293,DB00370
BE0000311,5-hydroxytryptamine receptor 3A,HGNC:5297,DB00370
BE0000289,Alpha-2A adrenergic receptor,HGNC:281,DB00370
BE0000533,5-hydroxytryptamine receptor 2C,HGNC:5295,DB00370
BE0000632,Kappa-type opioid receptor,HGNC:8154,DB00370
BE0000442,Histamine H1 receptor,HGNC:5182,DB00370
BE0000342,Alpha-2C adrenergic receptor,HGNC:283,DB00370
BE0000650,5-hydroxytryptamine receptor 7,HGNC:5302,DB00370
BE0004863,Alpha-1 adrenergic receptors,HGNC:280,DB00370
BE0000756,D(2) dopamine receptor,HGNC:3023,DB00370
BE0000581,D(3) dopamine receptor,HGNC:3024,DB00370
BE0000486,Sodium-dependent noradrenaline transporter,HGNC:11048,DB00370
BE0000749,Sodium-dependent serotonin transporter,HGNC:11050,DB00370
BE0000647,Sodium-dependent dopamine transporter,HGNC:11049,DB00370
BE0000393,5-hydroxytryptamine receptor 2B,HGNC:5294,DB00370
BE0004889,D(1) dopamine receptor,HGNC:3026,DB00370
BE0000968,Histamine H3 receptor,HGNC:5184,DB00370
BE0000501,Alpha-1A adrenergic receptor,HGNC:277,DB00370
BE0000172,Beta-1 adrenergic receptor,HGNC:285,DB00370
BE0000694,Beta-2 adrenergic receptor,HGNC:286,DB00370
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,HGNC:4075,DB00371
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,HGNC:4076,DB00371
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,HGNC:4077,DB00371
BE0000478,Gamma-aminobutyric acid receptor subunit alpha-4,HGNC:4078,DB00371
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,HGNC:4079,DB00371
BE0000764,Gamma-aminobutyric acid receptor subunit alpha-6,HGNC:4080,DB00371
BE0004797,GABA-A receptor (anion channel),HGNC:14454,DB00371
BE0000756,D(2) dopamine receptor,HGNC:3023,DB00372
BE0000020,D(1A) dopamine receptor,HGNC:3020,DB00372
BE0000389,D(4) dopamine receptor,HGNC:3025,DB00372
BE0000172,Beta-1 adrenergic receptor,HGNC:285,DB00373
BE0000694,Beta-2 adrenergic receptor,HGNC:286,DB00373
BE0001248,Lysozyme,,DB00373
BE0000475,Prostacyclin receptor,HGNC:9602,DB00374
BE0001007,Peroxisome proliferator-activated receptor delta,HGNC:9235,DB00374
BE0000110,P2Y purinoceptor 12,HGNC:18124,DB00374
BE0004809,Bile acids,,DB00375
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00376
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB00376
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB00376
BE0000405,Muscarinic acetylcholine receptor M4,HGNC:1953,DB00376
BE0000247,Muscarinic acetylcholine receptor M5,HGNC:1954,DB00376
BE0000311,5-hydroxytryptamine receptor 3A,HGNC:5297,DB00377
BE0000557,Progesterone receptor,HGNC:8910,DB00378
BE0000197,Sodium channel protein type 5 subunit alpha,HGNC:10593,DB00379
BE0003721,Aryl hydrocarbon receptor,HGNC:348,DB00379
BE0000742,DNA topoisomerase 2-alpha,HGNC:11989,DB00380
BE0002425,DNA topoisomerase 2-beta,HGNC:11990,DB00380
BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,HGNC:1390,DB00381
BE0000691,Voltage-dependent calcium channel subunit alpha-2/delta-1,HGNC:1399,DB00381
BE0002354,Voltage-dependent L-type calcium channel subunit beta-2,HGNC:1402,DB00381
BE0002359,Voltage-dependent L-type calcium channel subunit alpha-1D,HGNC:1391,DB00381
BE0002355,Voltage-dependent L-type calcium channel subunit alpha-1S,HGNC:1397,DB00381
BE0002226,Voltage-dependent N-type calcium channel subunit alpha-1B,HGNC:1389,DB00381
BE0003563,Voltage-dependent calcium channel subunit alpha-2/delta-3,HGNC:15460,DB00381
BE0003564,Voltage-gated calcium channel beta 1 subunit splice variant CavB1d,HGNC:1401,DB00381
BE0000267,Carbonic anhydrase 1,HGNC:1368,DB00381
BE0000973,Sphingomyelin phosphodiesterase,HGNC:11120,DB00381
BE0000426,Acetylcholinesterase,HGNC:108,DB00382
BE0002180,Cholinesterase,HGNC:983,DB00382
BE0002705,Liver carboxylesterase 1,HGNC:1863,DB00382
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB00383
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00383
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB00383
BE0000497,Amiloride-sensitive sodium channel subunit gamma,HGNC:10602,DB00384
BE0000190,Amiloride-sensitive sodium channel subunit alpha,HGNC:10599,DB00384
BE0000024,Amiloride-sensitive sodium channel subunit beta,HGNC:10600,DB00384
BE0000495,Amiloride-sensitive sodium channel subunit delta,HGNC:10601,DB00384
BE0004796,DNA,,DB00385
BE0000742,DNA topoisomerase 2-alpha,HGNC:11989,DB00385
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00387
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB00387
BE0000405,Muscarinic acetylcholine receptor M4,HGNC:1953,DB00387
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB00387
BE0000501,Alpha-1A adrenergic receptor,HGNC:277,DB00388
BE0000575,Alpha-1B adrenergic receptor,HGNC:278,DB00388
BE0000715,Alpha-1D adrenergic receptor,HGNC:280,DB00388
BE0000507,Thyroid peroxidase,HGNC:12015,DB00389
BE0000732,Sodium/potassium-transporting ATPase subunit alpha-1,HGNC:799,DB00390
BE0000756,D(2) dopamine receptor,HGNC:3023,DB00391
BE0000581,D(3) dopamine receptor,HGNC:3024,DB00391
BE0000322,Carbonic anhydrase 2,HGNC:1373,DB00391
BE0003625,Carbonic anhydrase 3,HGNC:1374,DB00391
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00392
BE0000641,"Glutamate receptor ionotropic, NMDA 3A",HGNC:16767,DB00392
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB00392
BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,HGNC:1390,DB00393
BE0002359,Voltage-dependent L-type calcium channel subunit alpha-1D,HGNC:1391,DB00393
BE0002357,Voltage-dependent L-type calcium channel subunit alpha-1F,HGNC:1393,DB00393
BE0002355,Voltage-dependent L-type calcium channel subunit alpha-1S,HGNC:1397,DB00393
BE0000303,Voltage-dependent L-type calcium channel subunit beta-1,HGNC:1401,DB00393
BE0002354,Voltage-dependent L-type calcium channel subunit beta-2,HGNC:1402,DB00393
BE0002358,Voltage-dependent L-type calcium channel subunit beta-3,HGNC:1403,DB00393
BE0002356,Voltage-dependent L-type calcium channel subunit beta-4,HGNC:1404,DB00393
BE0000668,Mineralocorticoid receptor,HGNC:7979,DB00393
BE0003721,Aryl hydrocarbon receptor,HGNC:348,DB00393
BE0000794,Glucocorticoid receptor,HGNC:7978,DB00394
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,HGNC:4075,DB00395
BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,HGNC:4082,DB00395
BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,HGNC:4087,DB00395
BE0000557,Progesterone receptor,HGNC:8910,DB00396
BE0000123,Estrogen receptor alpha,HGNC:3467,DB00396
BE0000668,Mineralocorticoid receptor,HGNC:7979,DB00396
BE0000344,"Steroid 17-alpha-hydroxylase/17,20 lyase",HGNC:2593,DB00396
BE0000632,Kappa-type opioid receptor,HGNC:8154,DB00396
BE0000956,Nuclear receptor subfamily 1 group I member 2,HGNC:7968,DB00396
BE0000925,Alpha-1-acid glycoprotein 1,HGNC:8498,DB00396
BE0000794,Glucocorticoid receptor,HGNC:7978,DB00396
BE0000132,Androgen receptor,HGNC:644,DB00396
BE0000685,Sex hormone-binding globulin,HGNC:10839,DB00396
BE0000020,D(1A) dopamine receptor,HGNC:3020,DB00397
BE0000172,Beta-1 adrenergic receptor,HGNC:285,DB00397
BE0000694,Beta-2 adrenergic receptor,HGNC:286,DB00397
BE0004864,Alpha-2 adrenergic receptors,HGNC:283,DB00397
BE0000634,Serine/threonine-protein kinase B-raf,HGNC:1097,DB00398
BE0000036,RAF proto-oncogene serine/threonine-protein kinase,HGNC:9829,DB00398
BE0000023,Vascular endothelial growth factor receptor 3,HGNC:3767,DB00398
BE0000369,Vascular endothelial growth factor receptor 2,HGNC:6307,DB00398
BE0000147,Receptor-type tyrosine-protein kinase FLT3,HGNC:3765,DB00398
BE0000205,Platelet-derived growth factor receptor beta,HGNC:8804,DB00398
BE0000453,Mast/stem cell growth factor receptor Kit,HGNC:6342,DB00398
BE0002131,Fibroblast growth factor receptor 1,HGNC:3688,DB00398
BE0002411,Proto-oncogene tyrosine-protein kinase receptor Ret,HGNC:9967,DB00398
BE0000029,Vascular endothelial growth factor receptor 1,HGNC:3763,DB00398
BE0000776,Farnesyl pyrophosphate synthase,HGNC:3631,DB00399
BE0003570,Geranylgeranyl pyrophosphate synthase,HGNC:4249,DB00399
BE0004801,Hydroxylapatite,,DB00399
BE0000283,Tubulin beta chain,,DB00400
BE0000646,Tubulin alpha chain,,DB00400
BE0004660,"Keratin, type I cytoskeletal 12",HGNC:6414,DB00400
BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,HGNC:1390,DB00401
BE0000691,Voltage-dependent calcium channel subunit alpha-2/delta-1,HGNC:1399,DB00401
BE0002354,Voltage-dependent L-type calcium channel subunit beta-2,HGNC:1402,DB00401
BE0002359,Voltage-dependent L-type calcium channel subunit alpha-1D,HGNC:1391,DB00401
BE0002355,Voltage-dependent L-type calcium channel subunit alpha-1S,HGNC:1397,DB00401
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,HGNC:4075,DB00402
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,HGNC:4076,DB00402
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,HGNC:4077,DB00402
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,HGNC:4079,DB00402
BE0000736,Translocator protein,HGNC:1158,DB00402
BE0004797,GABA-A receptor (anion channel),HGNC:14454,DB00402
BE0000402,Cholecystokinin receptor type A,HGNC:1570,DB00403
BE0004797,GABA-A receptor (anion channel),HGNC:14454,DB00404
BE0000442,Histamine H1 receptor,HGNC:5182,DB00405
BE0004796,DNA,,DB00406
BE0000280,Antithrombin-III,HGNC:775,DB00407
BE0000775,Heparin cofactor 2,HGNC:4838,DB00407
BE0000756,D(2) dopamine receptor,HGNC:3023,DB00408
BE0000020,D(1A) dopamine receptor,HGNC:3020,DB00408
BE0000451,5-hydroxytryptamine receptor 2A,HGNC:5293,DB00408
BE0000533,5-hydroxytryptamine receptor 2C,HGNC:5295,DB00408
BE0000291,5-hydroxytryptamine receptor 1A,HGNC:5286,DB00408
BE0000797,5-hydroxytryptamine receptor 1B,HGNC:5287,DB00408
BE0000659,5-hydroxytryptamine receptor 1D,HGNC:5289,DB00408
BE0000476,5-hydroxytryptamine receptor 1E,HGNC:5291,DB00408
BE0000311,5-hydroxytryptamine receptor 3A,HGNC:5297,DB00408
BE0004688,5-hydroxytryptamine receptor 5A,HGNC:5300,DB00408
BE0000945,5-hydroxytryptamine receptor 6,HGNC:5301,DB00408
BE0000650,5-hydroxytryptamine receptor 7,HGNC:5302,DB00408
BE0000501,Alpha-1A adrenergic receptor,HGNC:277,DB00408
BE0000575,Alpha-1B adrenergic receptor,HGNC:278,DB00408
BE0000289,Alpha-2A adrenergic receptor,HGNC:281,DB00408
BE0000572,Alpha-2B adrenergic receptor,HGNC:282,DB00408
BE0000342,Alpha-2C adrenergic receptor,HGNC:283,DB00408
BE0000172,Beta-1 adrenergic receptor,HGNC:285,DB00408
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00408
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB00408
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB00408
BE0000405,Muscarinic acetylcholine receptor M4,HGNC:1953,DB00408
BE0000247,Muscarinic acetylcholine receptor M5,HGNC:1954,DB00408
BE0004889,D(1) dopamine receptor,HGNC:3026,DB00408
BE0000581,D(3) dopamine receptor,HGNC:3024,DB00408
BE0000389,D(4) dopamine receptor,HGNC:3025,DB00408
BE0000145,D(1B) dopamine receptor,HGNC:3026,DB00408
BE0000442,Histamine H1 receptor,HGNC:5182,DB00408
BE0000112,Histamine H2 receptor,HGNC:5183,DB00408
BE0000146,Histamine H4 receptor,HGNC:17383,DB00408
BE0000749,Sodium-dependent serotonin transporter,HGNC:11050,DB00408
BE0000486,Sodium-dependent noradrenaline transporter,HGNC:11048,DB00408
BE0000647,Sodium-dependent dopamine transporter,HGNC:11049,DB00408
BE0000756,D(2) dopamine receptor,HGNC:3023,DB00409
BE0000389,D(4) dopamine receptor,HGNC:3025,DB00409
BE0000581,D(3) dopamine receptor,HGNC:3024,DB00409
BE0000451,5-hydroxytryptamine receptor 2A,HGNC:5293,DB00409
BE0000156,Sigma non-opioid intracellular receptor 1,HGNC:8157,DB00409
BE0000804,Isoleucine--tRNA ligase,,DB00410
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB00411
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB00411
BE0000738,Neuronal acetylcholine receptor subunit alpha-2,HGNC:1956,DB00411
BE0000426,Acetylcholinesterase,HGNC:108,DB00411
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB00411
BE0000405,Muscarinic acetylcholine receptor M4,HGNC:1953,DB00411
BE0000215,Peroxisome proliferator-activated receptor gamma,HGNC:9236,DB00412
BE0000996,Long-chain-fatty-acid--CoA ligase 4,HGNC:3571,DB00412
BE0000071,Peroxisome proliferator-activated receptor alpha,HGNC:9232,DB00412
BE0001007,Peroxisome proliferator-activated receptor delta,HGNC:9235,DB00412
BE0000412,Retinoic acid receptor RXR-alpha,HGNC:10477,DB00412
BE0000078,Retinoic acid receptor RXR-beta,HGNC:10478,DB00412
BE0000707,Retinoic acid receptor RXR-gamma,HGNC:10479,DB00412
BE0000581,D(3) dopamine receptor,HGNC:3024,DB00413
BE0000756,D(2) dopamine receptor,HGNC:3023,DB00413
BE0000389,D(4) dopamine receptor,HGNC:3025,DB00413
BE0000572,Alpha-2B adrenergic receptor,HGNC:282,DB00413
BE0000291,5-hydroxytryptamine receptor 1A,HGNC:5286,DB00413
